1.6914409855599526 19.178427893234964
96.24549776512669 51.217976321858046
95.63846918481022 80.00718582071832
196.72278807875085 88.02129542998487
48.439628788937924 91.38442777323834
206.22817149692935 136.90832494257546
21.048646379405497 171.55086109289985
110.02219443576038 192.0996426642824
= =
= =
0.2018081348774461 24.33050651577534
94.03693734539904 56.2023627811072
230.79718296164168 68.83760732346576
93.40689859023868 85.03788075767496
194.60514279085197 93.0197436833959
46.198417908914315 96.39182238735573
204.0763190369968 141.943559687058
18.922529602381825 176.47598890079374
107.80049557815893 197.10332465979712
157.0656827862679 225.67770732265956
= =
= =
10.985589459002897 15.488800714348404
80.81901879920267 73.53676434100002
219.94680623396874 85.484220467259
80.13125639620247 102.4984358371107
220.94521447781122 108.09822268412101
181.70867653749812 110.2669160685911
33.027981866802946 113.87283273005497
94.5567851408339 214.21724260798734
= =
= =
32.525346456464284 10.462686391766665
7.832412176998491 36.02287863777553
102.98393776105968 68.64403944038119
102.33347411561793 97.6213836738402
203.4605950393026 105.51899389313658
55.04180065983909 108.9994460940711
27.849504401515006 188.99023026823636
116.76896706444943 209.4744337886641
= =
= =
26.79931571845576 10.537004389108468
96.9977800109725 68.69141826427449
96.32828400175141 97.6421185990602
197.58434417530978 105.52962882595958
49.08974116544665 109.01249495212863
110.70258172150737 209.53380976511377
= =
= =
8.63236897065011 19.595678213251123
102.67264089996223 80.68325054616439
203.69449657945322 88.75377734479292
55.45299135365318 92.0268761820592
27.944038284443835 172.13353446511206
116.92178588282397 192.78676740437876
= =
= =
5.833813709847986 20.76257090077278
99.79503970947097 81.80637607175558
200.85287724348555 89.85226960616184
52.58978441399418 93.11698391921617
25.121724446225514 173.2403342133906
114.0474653959529 193.89159256321244
= =
= =
128.53354970625398 73.19522286403466
228.71481443592143 81.50332515732488
81.25550271814829 84.37719561878421
142.7616980077407 185.18477373029333
= =
= =
44.52982254958901 9.837992818067637
137.1746902370299 17.22774766251491
19.75307861901359 35.2130905514726
114.2424679332178 96.92527144783234
215.06205029435722 105.04439564429401
66.94937531633937 108.158556684982
181.7706316577145 122.88201788476555
224.35434455070148 153.81600821907156
8.969301881582668 174.43011118251644
39.36433971658606 188.30057222181455
61.44609607562048 197.9710827271433
120.12482077748197 201.7454572827764
128.4062711597223 208.91854260713347
89.018527295927 228.69289063434712
177.30241180066994 237.13745813999574
= =
= =
99.86390291328803 4.442605571980114
184.7351304521876 57.121154625079036
216.33833386237146 67.32667266949788
76.62615517463045 84.0324540234171
165.10991998239936 85.96059062463672
217.42060183756482 89.94340102287545
178.07174775008033 91.9292004517152
29.644525452069786 95.34664638995187
144.27216654136421 109.86656195909055
187.70679990090008 140.97268006621564
36.920065572187916 144.55139298022928
60.918019812145474 155.45970868253104
2.5109877605186277 175.20925102935553
24.250483077259634 184.9087669392364
82.71854476376632 188.80739568531203
90.97098145617275 196.05603917349222
51.87014713066391 215.71940073477253
140.45306813734607 224.79273112949372
= =
= =
15.837267963829415 4.98011424511124
224.26926350835973 74.66537389126424
84.71752186942665 91.28419759330644
225.3745316721455 97.18461257393209
186.1176993194489 99.2232570251094
37.569003283281766 102.6730197776523
195.68379630636247 148.2486280713907
10.48146001535942 182.49868286231123
99.0239691825717 203.30502926511122
148.3896018880933 231.92644325531592
= =
= =
22.052893793275004 4.879632677647362
116.29637869523283 65.69897177425122
216.8788981951355 73.92312249374295
69.05066023256126 76.95444675120852
226.40563606134685 122.65246187515939
76.4189900133927 126.22970638740908
10.894505684790381 143.5219076729913
41.32356484230562 157.27816399270444
63.45901617601862 166.9424693081734
130.6238171816142 177.8314307970388
91.11209456769079 197.8880335617424
179.77534362727613 206.46548298526503
= =
= =
7.060200409604079 8.184226068215143
76.50728130249244 65.89916921803004
215.62867127558434 78.07659584020207
75.75085366146007 94.83412413093188
216.61665343376973 100.69092449854567
177.27728290209402 102.77582353380562
28.762716721577466 106.1381267592228
89.94831221100051 206.7474482175354
= =
= =
102.19255502112833 4.0300858792261876
79.7211146501123 54.85697870447955
218.80332536678492 66.97342477010955
78.95712319897748 83.73258205864767
219.87111763461206 89.54306952586639
